person_id,name,birth_year
nm0365518,Cathryn Harrison,1959
nm0365581,Eric Harrison,0
nm0365637,James Harrison,1891
nm0365692,Kathleen Harrison,1892
nm0365706,Lee 'Bud' Harrison,0
nm0365725,Lucy Harrison,0
nm0365835,Richard Harrison,1935
nm0365905,Tessy Harrison,0
nm0365966,Wolf Harro,1910
nm0366002,John Harron,1903
nm0366040,Michael Harrs,0
nm0366060,Harry-James,0
nm0366076,Rezsö Harsányi,1886
nm0366106,Margo Harshman,1986
nm0366123,Gábor Harsányi,1945
nm0366163,Bob Hart,0
nm0366243,Diana Hart,0
nm0366279,Ferdinand Hart,1893
nm0366289,Gabriel Hart,1894
nm0366300,Gordon Hart,1884
nm0366359,John Hart,1917
nm0366385,Kathy Lee Hart,0
nm0366389,Kevin Hart,1979
nm0366457,Neal Hart,1879
nm0366509,Roxanne Hart,1952
nm0366539,Susan Hart,1964
nm0366586,William S. Hart,1864
nm0366603,Ludwig Hartau,1877
nm0366609,Betty Harte,1882
nm0366718,Christel Harthaus,1954
nm0366742,Pat Hartigan,1881
nm0366779,Jan Hartl,1952
nm0366856,Julie Hartley,0
nm0366889,Steven Hartley,1960
nm0366890,Luce Rains,1951
nm0366958,Gretchen Hartman,1897
nm0367014,Ruth Hartman,1893
nm0367111,Paul Hartmann,1889
nm0367156,William Hartnell,1908
nm0367246,Cathryn Hartt,1951
nm0367278,Norman Hartweg,1935
nm0367370,Masumi Harukawa,1935
nm0367389,Jun'ichi Haruta,1955
nm0367406,Abel Harvey,0
nm0367496,Don Harvey,1960
nm0367510,Erik LaRay Harvey,1965
nm0367516,Forrester Harvey,1884
nm0367539,Grizelda Hervey,1901
nm0367543,Harry Harvey,1901
nm0367590,John Martin Harvey,1863
nm0367612,Lew Harvey,1887
nm0367613,Lilian Harvey,1906
nm0367636,Megan Taylor Harvey,0
nm0367647,Mick Harvey,1958
nm0367670,Paul Harvey,1882
nm0367780,Bobby Harwell,1931
nm0367907,Arihiro Hase,1965
nm0367917,Akio Hasegawa,1941
nm0367928,Kazuo Hasegawa,1908
nm0367935,Machiko Hasegawa,1935
nm0367938,Masami Hasegawa,0
nm0367984,Beate Hasenau,1936
nm0367990,Walter Hasenclever,1890
nm0367992,Tina Haseney,1977
nm0368010,Robert C. Hasha,0
nm0368015,Ahmad Hashemi,0
nm0368017,Mehdi Hashemi,0
nm0368041,Chikara Hashimoto,1933
nm0368050,Isao Hashimoto,1941
nm0368060,Kôichi Hashimoto,0
nm0368089,Isao Hashizume,1941
nm0368090,Jun Hashizume,1960
nm0368091,Koichi Hashizume,1972
nm0368097,Irshad Hashmi,0
nm0368117,Leonhard Haskel,1872
nm0368127,David Haskell,1948
nm0368172,Dennis Haskins,1950
nm0368209,Yusof Haslam,0
nm0368227,Karel Hašler,1879
nm0368233,Zdeněk Gina Hašler,1909
nm0368274,Emil Hass Christensen,1903
nm0368328,Hussein Abu Hassan,1937
nm0368330,Ibrahim Pendek,1932
nm0368333,Jalaluddin Hassan,1953
nm0368343,Hassan Mustafa,1931
nm0368382,Clemens Hasse,1908
nm0368399,Gabriela Hassel,1969
nm0368416,Marcus Hasselborg,1986
nm0368516,Signe Hasso,1915
nm0368557,Amy-Joyce Hastings,0
nm0368558,Ann Hastings,0
nm0368646,Vibeke Hastrup,1958
nm0368689,Leila Hatami,1972
nm0368690,Ebrahim Hatamikia,1961
nm0368745,Richard Hatch,1945
nm0368748,Riley Hatch,1862
nm0368819,Rosine 'Ace' Hatem,1960
nm0368836,Hurd Hatfield,1917
nm0368877,Jessica Marshall-Gardiner,0
nm0368894,Peggy Hathaway,0
nm0368969,Kotoe Hatsui,1929
nm0369025,Brian Hatton,0
nm0369035,Dick Hatton,1888
nm0369058,Raymond Hatton,1887
nm0369110,Giannis Hatzigiannis,0
nm0369115,Minas Hatzisavvas,1948
nm0369132,Po-Wei Hou,0
nm0369229,Robert Hauer-Riedl,1942
nm0369264,Jürgen Haug,1948
nm0369275,Gunnar Haugan,1925
nm0369400,Josef Haukvic,1920
nm0369412,Péter Haumann,1941
nm0369443,Ullrich Haupt,1887
nm0369463,Julien Haurant,0
nm0369513,Cole Hauser,1975
nm0369529,Harald Hauser,1912
nm0369537,Karl Hauser,0
nm0369567,Wings Hauser,1947
nm0369622,Brigita Hausnerová,1955
nm0369696,Ilavarasu,0
nm0369716,Sari Havas,1962
nm0369730,Václav Havel,1936
nm0369741,Libuše Havelková,1924
nm0369749,Annette Haven,1954
nm0369771,Genie Joseph,1956
nm0369778,Mildred Havens,0
nm0369790,Klaus Havenstein,1922
nm0369793,Phyllis Haver,1899
nm0369809,Leopold Haverl,1936
nm0369811,Sven Haverland,0
nm0369818,Thom Haverstock,0
nm0369898,Davey Havok,1975
nm0369906,Alois Havrilla,1891
nm0369976,Camilla Hawk,0
nm0370035,John Hawkes,1959
nm0370049,Terri Hawkes,0
nm0370079,Anika Hawkins,0
nm0370131,Frank Hawkins,1907
nm0370144,Jack Hawkins,1910
nm0370187,Michael Hawkins,1938
nm0370250,Wade Hawkins,0
nm0370351,Wanda Hawley,1895
nm0370407,David Hawthorne,1888
nm0370410,Denys Hawthorne,1932
nm0370477,Christian Hay,1944
nm0370553,Hideto Hayafusa,1904
nm0370556,Emi Hayakawa,1955
nm0370564,Sessue Hayakawa,1886
nm0370567,Tamotsu Hayakawa,0
nm0370573,Yūzō Hayakawa,1925
nm0370574,Masao Hayama,1925
nm0370577,Ryōji Hayama,1932
nm0370580,Noriko Hayami,0
nm0370585,Kô Hayami,0
nm0370600,Kumi Hayase,1951
nm0370621,Hiroshi Hayashi,1905
nm0370644,Narutoshi Hayashi,1931
nm0370652,Ryûzô Hayashi,1943
nm0370657,Tamao Hayashi,0
nm0370677,Megumi Hayashibara,1967
nm0370685,Iwao Hayashizaki,0
nm0370797,Russell Hayden,1912
nm0370821,Richard Haydn,1905
nm0370848,Helen Haye,1874
nm0370886,Allison Hayes,1930
nm0370901,Bernadene Hayes,1903
nm0370977,David C. Hayes,1971
nm0371025,George 'Gabby' Hayes,1885
nm0371026,George Hayes,1888
nm0371132,Lucky Hayes,1937
nm0371135,Margaret Hayes,1916
nm0371154,Megan Hayes,1980
nm0371199,Richard Hayes,0
nm0371208,Ron Hayes,1929
nm0371214,Sam Hayes,1904
nm0371342,David Hayman,1948
nm0371350,Joe Hayman,1876
nm0371374,Bob Haymes,1923
nm0371455,Gary Haynes,1945
nm0371479,Jerry Haynes,1927
nm0371612,Guerney Hays,1895
nm0371628,Lauren Hays,0
nm0371687,James Hayter,1907
nm0371756,Joan Hayward,1928
nm0371775,Louis Hayward,1909
nm0371789,Richard Hayward,1892
nm0371798,Sarah Hayward,0
nm0371824,Chris Haywood,1948
nm0371834,Herbert Heywood,1881
nm0371864,Ömer Hayyam,1931
nm0371867,Plutarco Haza,1972
nm0371896,David Hazard,0
nm0371946,Angela Hazeldine,1981
nm0371979,Joseph Hazelton,1853
nm0371995,Barry Hazen,0
nm0372016,Sami Hazinses,1925
nm0372020,Fabien Haziza,1906
nm0372023,Noni Hazlehurst,1953
nm0372049,Hotaru Hazuki,1971
nm0372051,Erzsébet Házy,1929
nm0372066,Eva Haßmann,1972
nm0372078,Saifei He,1964
nm0372082,Feiguang He,0
nm0372158,Murray Head,1946
nm0372242,David Healy,1929
nm0372271,Myron Healey,1923
nm0372280,Theresa Healey,0
nm0372317,Dorian Healy,1962
nm0372360,Michael Healy,1940
nm0372366,Pat Healy,0
nm0372384,Ted Healy,1896
nm0372393,Miriam Healy-Louie,0
nm0372399,John Heaner,0
nm0372443,Cordis Heard,1944
nm0372487,Edward Hearn,1888
nm0372639,Ed Heath,0
nm0372709,Scott Heath,0
nm0372711,Sigrid Heath,1947
nm0372751,Clifford Heatherley,1888
nm0372872,Henry Hebert,1879
nm0372898,Suresh Heblikar,1945
nm0372935,Albie Hecht,0
nm0372961,Jessica Hecht,1964
nm0372971,Paul Hecht,1941
nm0373008,Stanton Heck,1877
nm0373042,Péter Hecker,0
nm0373092,Christian Hecq,0
nm0373226,Maria Hedenström,0
nm0373324,Jack Hedley,1929
nm0373346,Sten Hedlund,1902
nm0373354,Marina Hedman,1944
nm0373367,Ivan Hedqvist,1880
nm0373410,Deborah Hedwall,1952
nm0373535,Johannes Heesters,1903
nm0373544,Ra'anan Hefetz,1967
nm0373593,Wayne Heffley,1927
nm0373627,Marta Heflin,1945
nm0373638,Jimmi Hefner,0
nm0373746,Hana Hegerová,1931
nm0373750,Grit Hegesa,1891
nm0373773,O.P. Heggie,1877
nm0373783,Anne Hegira,1917
nm0373787,Knud Heglund,1894
nm0373847,Else Heiberg,1910
nm0373878,Asghar Heidari,0
nm0373884,Harald Heide Steen,1911
nm0373886,Randi Heide Steen,1909
nm0373928,Paul Heidemann,1884
nm0374022,Helene Heigh,1905
nm0374025,Albert Cadabra,1969
nm0374094,Fernando Heiko Vassel,0
nm0374118,Karl Heiland,1876
nm0374156,Heinrich Heilinger,1899
nm0374366,Juliane Heinemann,0
nm0374404,Johannes Heinisch,0
nm0374481,Jürgen Heinrich,1945
nm0374532,Kurt Heintel,1924
nm0374681,Ilkka Heiskanen,1962
nm0374682,Kari Heiskanen,1955
nm0374766,Fernando Heitor,1952
nm0374793,Nikola Hejko,1960
nm0374829,Heikki Hela,1964
nm0374881,Jeanne Helbling,1903
nm0374974,Helen,1938
nm0375093,Mats Helge Olsson,1953
nm0375101,Anne Marie Helger,1946
nm0375125,John Helier,0
nm0375143,Hilkka Helinä,1916
nm0375167,Erik Hell,1911
nm0375176,Richard Hell,1949
nm0375201,Hans Hellberg,0
nm0375247,Charlotte Hellekant,0
nm0375264,Adam Heller,1960
nm0375266,Andrew Heller,0
nm0375362,Max Heller,0
nm0375374,Randee Heller,1947
nm0375420,William Hellfire,0
nm0375435,Jack Hellier,0
nm0375481,Les Hellman,1923
nm0375491,Melissa Hellman,1963
nm0375501,Thomas Hellman,0
nm0375517,Karl Hellmer,1896
nm0375544,Olga Hellqvist,1893
nm0375570,Gunnar Hellström,1928
nm0375599,Väinö Hellén,0
nm0375606,Anne Helm,1938
nm0375609,Brigitte Helm,1908
nm0375614,Fay Helm,1909
nm0375629,Levon Helm,1940
nm0375631,Luise Helm,1983
nm0375649,Tiffany Helm,0
nm0375656,Elzbieta Helman,0
nm0375721,Franz Helminger,0
nm0375738,Tom Helmore,1904
nm0375777,Frits Helmuth,1931
nm0375785,Pusle Helmuth,1962
nm0375787,Aziza Helmy,1929
nm0375789,Katerina Helmy,1939
nm0375887,Percy Helton,1894
nm0375932,László Helyey,1948
nm0375946,Hemalatha,0
nm0375953,Hemasundar,0
nm0375969,Uzi Hemda,0
nm0375990,Mahmoud Hemida,1953
nm0376002,Shooting Star,1890
nm0376159,John Hemphill,0
nm0376190,Rebecka Hemse,1975
nm0376192,Ilhan Hemseri,1921
nm0376208,Anna-Lena Hemström,1961
nm0376228,Gaspar Henaine,1927
nm0376264,Paul Henckels,1885
nm0376268,Roland Hendar,0
nm0376307,Adam Hendershott,1983
nm0376313,A.C. Henderson,0
nm0376314,A.J. Henderson,1947
nm0376319,Al O. Henderson,0
nm0376436,Fred Henderson,0
nm0376464,Jack Henderson,1877
nm0376610,Stephen McKinley Henderson,1949
nm0376698,Ben Hendricks Jr.,1893
nm0376740,Leviathen Hendricks,0
nm0376826,Monic Hendrickx,1966
nm0376842,Jan Hendriks,1928
nm0376919,Jonathon Hendry,0
nm0376942,July Henebelle,0
nm0376963,Frank Henenlotter,1950
nm0376979,Noah Heney,0
nm0377126,Hobart Henley,1887
nm0377233,Hennery,1893
nm0377269,Noreen Hennessey,0
nm0377403,Jesse Henning,0
nm0377457,Fred Hennings,1895
nm0377487,Gary Henoch,0
nm0377524,Georg Henrich,1878
nm0377580,Bjarne Henriksen,1959
nm0377603,Paw Henriksen,1975
nm0377613,Anders Henrikson,1896
nm0377723,Anna Henry,0
nm0377750,Buck Henry,1930
nm0377839,Gloria Henry,1923
nm0377845,Guy Henry,1922
nm0377882,Judith Henry,1968
nm0377896,Kyle Henry,0
nm0377947,Mike Henry,1936
nm0377986,Robert 'Buzz' Henry,1931
nm0378026,William Henry,1914
nm0378112,Douglas Henshall,1965
nm0378132,John Henshaw,1951
nm0378200,Darrin Dewitt Henson,1972
nm0378209,Gladys Henson,1897
nm0378245,Taraji P. Henson,1970
nm0378295,Jarkko Hentula,1970
nm0378420,Ho Li-Jen,1911
nm0378424,Suada Herak,0
nm0378427,Helge Herala,1923
nm0378500,A.J. Herbert,1885
nm0378537,Ellen Herbert,0
nm0378555,Holmes Herbert,1882
nm0378573,John Herbert,1929
nm0378612,Percy Herbert,1920
nm0378685,Max Herbrechter,1958
nm0378698,Christoph Maria Herbst,1966
nm0378705,Jo Herbst,1928
nm0378748,Josef Hercik,0
nm0378823,Kenneth Herdigein,1959
nm0378855,Dolores Heredia,1966
nm0378881,Ángel Heredia,0
nm0378929,Ralph Herforth,1960
nm0378955,Ivana Strinicová,1948
nm0378985,Markus Hering,1960
nm0379024,Ursula Herking,1912
nm0379072,Roberto Herlitzka,1937
nm0379255,Hans Hermann Schaufuß,1893
nm0379258,Irm Hermann,1942
nm0379263,Julius E. Herrmann,1883
nm0379436,Leila Hermosa,0
nm0379444,Carmen Hermosillo,1913
nm0379461,Cor Hermus,1889
nm0379463,Nick Hermz,0
nm0379464,Karel Heřmánek,1947
nm0379491,'Chico' Hernandez,1958
nm0379580,George Hernandez,1863
nm0379587,Gérard Hernandez,1933
nm0379596,Jay Hernandez,1978
nm0379601,Joe Hernandez,1909
nm0379609,Jonathan Hernandez,1983
nm0379611,Jorge Hernández,0
nm0379678,Rafael Hernández,1928
nm0379739,Junell Hernando,1983
nm0379796,Judit Hernádi,1956
nm0379805,Josita Hernán,1914
nm0379868,Andrés Hernández,0
nm0379872,Antonio Hernández,1953
nm0379877,Armando Hernández,1982
nm0379945,Francisco Hernández,0
nm0379951,Gabriela Hernández,1939
nm0379958,Guillermo Hernández,1917
nm0379965,Hernán Hernández,1958
nm0380022,Juan Carlos Hernández,0
nm0380030,Julián Hernández,1960
nm0380056,Martín Hernández,0
nm0380092,Paco Hernández,0
nm0380164,Vicky Hernández,1945
nm0380213,Meredyth Herold,0
nm0380292,Trude Herr,1927
nm0380304,Marcel Herrand,1897
nm0380359,Andrés Herrera,0
nm0380367,Barbara Herrera,1922
nm0380386,Daniel 'Chino' Herrera,1907
nm0380402,Enrique Herrera,1904
nm0380417,Guillermo Herrera,0
nm0380424,Hector Herrera,1934
nm0380428,Isolina Herrera,0
nm0380454,Lola Herrera,1935
nm0380471,Marina Herrera,1927
nm0380489,Norma Herrera,1938
nm0380491,Olivetti Herrera,1969
nm0380503,Regino Herrera,1910
nm0380521,Subas Herrero,1943
nm0380538,Antonia Herrero,1897
nm0380632,Damon Herriman,0
nm0380647,Aggie Herring,1876
nm0380671,Raquel Roque Herring,1974
nm0380742,Fernand Herrmann,1886
nm0380881,Philippe Hersent,1908
nm0380965,Jean Hersholt,1886
nm0380982,János Herskó,1926
nm0381000,Hanna Landy,1919
nm0381005,Aage Hertel,1873
nm0381085,Helle Hertz,1943
nm0381094,Lone Hertz,1939
nm0381114,Yoel Herzberg,1964
nm0381154,Irene Hervey,1909
nm0381184,Flavia Mayans,0
nm0381228,Juraj Herz,1934
nm0381230,Michael Herz,1949
nm0381236,Therese Herz,1960
nm0381271,Guido Herzfeld,1870
nm0381277,Eva Herzig,1972
nm0381341,Bernd Herzsprung,1942
nm0381392,Zako Heskiya,1922
nm0381411,Charles Heslop,1883
nm0381428,Hesperia,1885
nm0381495,Karl-Heinz Hess,1930
nm0381588,Emil Heß,1889
nm0381643,Hans Hessling,1903
nm0381659,Jessica Hester Hsuan,1970
nm0381680,Kyle Hester,0
nm0381689,Sullivan Hester,0
nm0381812,Rami Heuberger,1963
nm0381882,Loni Heuser,1908
nm0381954,Don Hewak,0
nm0382003,Alan Hewitt,1915
nm0382063,Martin Hewitt,1958
nm0382104,Philip Hewland,1876
nm0382110,David Hewlett,1968
nm0382195,Louis Jean Heydt,1903
nm0382229,Herbert Heyes,1889
nm0382263,Barton Heyman,1937
nm0382319,Helmut Heyne,1906
nm0382365,Jethro Heysen-Hicks,0
nm0382410,Pat Heywood,1931
nm0382432,Lieselotte Heßler,0
nm0382598,Barry Hickey,0
nm0382605,Brian Hickey,0
nm0382718,Darryl Hickman,1931
nm0382722,Dwayne Hickman,1934
nm0382795,Andrew Hicks,0
nm0382819,Catherine Hicks,1951
nm0382820,Chuck Hicks,1927
nm0382830,Dan Hicks,1951
nm0382902,Leonard Hicks,1918
nm0382921,Miranda Hicks,0
nm0382954,Russell Hicks,1895
nm0382957,Seymour Hicks,1871
nm0383018,Ayako Hidaka,0
nm0383023,Saya Hidaka,1975
nm0383026,Sumiko Hidaka,1923
nm0383052,Guillermo Hidalgo,0
nm0383063,Laura Hidalgo,1927
nm0383091,Bokuzen Hidari,1894
nm0383092,Sachiko Hidari,1930
nm0383093,Tokie Hidari,1947
nm0383094,Tonpei Hidari,1937
nm0383127,Kozue Hidori,0
nm0383153,Catherine Hiegel,1946
nm0383199,Walter Hiers,1893
nm0383216,Jari Hietanen,1962
nm0383217,Konsta Hietanen,1984
nm0383252,Yôko Higashi,0
nm0383253,Yasunaga Higashibōjō,1904
nm0383261,Chieko Higashiyama,1890
nm0383278,Wilbur Higby,1867
nm0383286,Jacques Higelin,1940
nm0383354,Clare Higgins,1955
nm0383422,John Michael Higgins,1963
nm0383450,Mike Higgins,1947
nm0383498,Terry Higgins,0
nm0383506,Tony Higgins,0
nm0383675,Chieko Higuchi,1981
nm0383679,Kanako Higuchi,1958
nm0383691,Yasushi Higuchi,0
nm0383703,Edouard Higuet,0
nm0383722,Akira Kusakabe,1912
nm0383732,Gerald Hiken,1927
nm0383753,Aïda Hilal,1925
nm0383762,Jhong Hilario,0
nm0383784,Rudolf Hilberg,0
nm0383856,Weyler Hildebrand,1890
nm0383920,Holger Hildmann,0
nm0383928,Rick Hildreth,0
nm0384018,Al Hill,1892
nm0384032,Amy Hill,1953
nm0384078,Bonnie Hill,1891
nm0384152,Conleth Hill,1964
nm0384154,Craig Hill,1926
nm0384169,Dave Hill,1945
nm0384420,Josephine Hill,1899
nm0384605,Rick Hill,1953
nm0384610,Riley Hill,1914
nm0384628,Robin Hill,0
nm0384716,Thelma Hill,1906
nm0384718,Thomas Hill,1927
nm0384764,Walter Hill,0
nm0384787,Marcel Hillaire,1908
nm0384812,Garry Hillberg,0
nm0384814,Gösta Hillberg,1877
nm0384815,Linnéa Hillberg,1892
nm0384828,Ellen Hille,1908
nm0384899,Peter Hiller,1957
nm0384910,Wolfgang Hiller,0
nm0384944,Ernest Hilliard,1890
nm0384949,Harry Hilliard,1886
nm0384962,Patricia Hilliard,1916
nm0384978,Verna Hillie,1914
nm0385089,William Byron Hillman,1940
nm0385213,Ragnhild Hilt,1945
nm0385251,Francesca Hilton,1947
nm0385253,George Hilton,1934
nm0385277,Kathy Hilton,1947
nm0385288,Marshal Hilton,1955
nm0385296,Paris Hilton,1981
nm0385317,Tony Hilton,1928
nm0385320,Lawrence Hilton-Jacobs,1953
nm0385328,Eija Hiltunen,1912
nm0385402,John Himes,1921
nm0385420,Heinz Himmel,0
nm0385443,Shin'ichi Himori,1907
nm0385454,Fanis Hinas,1940
nm0385478,Pippa Hinchley,1966
nm0385485,Edith Hinckle,0
nm0385497,Reginald Hincks,1881
nm0385516,Madeleine Hinde,1949
nm0385530,Isabel Hindersin,1967
nm0385541,Alma Hinding,1882
nm0385543,Art Hindle,1948
nm0385594,Samuel S. Hinds,1875
nm0385639,Brendan Hines,1976
nm0385686,Johnny Hines,1895
nm0385757,Pat Hingle,1924
nm0385764,Sérgio Hingst,1924
nm0385846,Shôhei Hino,1949
nm0385860,Joaquín Hinojosa,1951
nm0385888,Niels Hinrichsen,1942
nm0386060,Dinah Hinz,1934
nm0386090,Wolfgang Hinze,1935
nm0386113,Barbro Hiort af Ornäs,1921
nm0386179,Mikijirô Hira,1933
nm0386205,Kiyoko Hirai,0
nm0386215,Gina Hiraizumi,0
nm0386229,Hiralal,1912
nm0386265,Masaaki Hirao,1937
nm0386284,Akihiko Hirata,1927
nm0386285,Daisaburō Hirata,0
nm0386286,Hiroaki Hirata,1963
nm0386293,Mamoru Hirata,0
nm0386294,Mitsuru Hirata,1953
nm0386296,Mikizo Hirata,0
nm0386358,Vrajesh Hirjee,1971
nm0386389,Yoshiko Hiromura,0
nm0386391,Masashi Hironaka,1957
nm0386392,Mihoko Hirono,0
nm0386400,Hiromi Hirose,0
nm0386402,Katsunori Hirose,0
nm0386409,Tsunemi Hirose,1898
nm0386414,Ryôko Hirosue,1980
nm0386457,Daniel Hirsch,0
nm0386472,Emile Hirsch,1985
nm0386504,Karl T. Hirsch,1970
nm0386542,Robert Hirsch,1925
nm0386645,Hallee Hirsh,1987
nm0386724,István Hirtling,1958
nm0386752,Aya Hisakawa,1968
nm0386760,Masami Hisamoto,1960
nm0386805,Yuriko Hishimi,1947
nm0386821,Nicole Hiss,0
nm0386943,Aditya Hitkari,0
nm0386953,Reiko Hitomi,1938
nm0386998,Ben Hiura,1943
nm0387041,Avner Hizkiyahu,1926
nm0387080,Bjarte Hjelmeland,1970
nm0387085,Lasse Hjelt,1947
nm0387127,Egil Hjorth-Jenssen,1893
nm0387133,Lars Hjortshøj,1967
nm0387141,Niklas Hjulström,1962
nm0387160,George W. Hladky,1929
nm0387192,Vladimír Hlavatý,1905
nm0387207,Jana Hlaváčová,1938
nm0387210,Angelca Hlebce,1922
nm0387218,Josef Hlinomaz,1914
nm0387231,Mako Hlubi,0
nm0387258,Master Ho Sik Pak,0
nm0387274,Pin Ho,1917
nm0387322,Ka-Kui Ho,1951
nm0387329,Kenny Ho,1959
nm0387339,Lillian Ho,1980
nm0387340,Lily Ho,1946
nm0387341,Lin Ho,0
nm0387343,Linda Ho,1940
nm0387360,Pak-Kwong Ho,0
nm0387363,Peter Ho,1975
nm0387382,Tai-So Ho,0
nm0387385,Ho Tien,0
nm0387390,Tony Ho,1964
nm0387395,Wai Ching Ho,1943
nm0387396,Wei-Hsiung Ho,0
nm0387432,Judith Hoag,1963
nm0387555,Lynn Hobart,0
nm0387594,Jack Hobbs,1893
nm0387623,Rebecca Hobbs,0
nm0387699,Mary Hobiti,0
nm0387753,Valerie Hobson,1917
nm0387773,Danny Hoch,1970
nm0387826,Wilfried Hochholdinger,1962
nm0387832,Philipp Hochmair,1973
nm0387987,Kane Hodder,1955
nm0388058,Don Hodges,0
nm0388082,Kate Hodge,1966
nm0388084,Laurence Hodge,0
nm0388092,Patricia Hodge,1946
nm0388122,Edwin Hodgeman,1935
nm0388205,Ralph Hodges,1929
nm0388218,Tom Hodges,1965
nm0388232,Earle Hodgins,1893
nm0388286,Michael Hodgson,0
nm0388303,John Hodiak,1914
nm0388328,Jan Hodr,1875
nm0388367,Hoi Mang,0
nm0388382,Tyler Hoechlin,1987
nm0388470,Lillemor Hoel,1931
nm0388473,Geir Vegar Hoel,1973
nm0388538,Ricardo Hoepper,1933
nm0388559,Albert Hörrmann,1899
nm0388591,Rudolf Hoess,1900
nm0388592,Traute Hoess,1950
nm0388615,Dennis Hoey,1893
nm0388640,René van 't Hof,1956
nm0388649,Fritz Hofbauer,1884
nm0388682,Johanna Hofer,1896
nm0388732,Stig Henrik Hoff,1965
nm0388744,Rolf Hoppe,1930
nm0388818,Avi Hoffman,1958
nm0388819,Basil Hoffman,1938
nm0388848,Connie Hoffman,0
nm0388854,David Hoffman,1904
nm0388952,Jennifer Hoffman,1980
nm0389021,Max Hoffman,0
nm0389036,Nancy Hoffman,0
nm0389043,Otto Hoffman,1879
nm0389073,Robert Hoffmann,1939
nm0389082,Ruby Hoffman,1886
nm0389152,Benno Hoffmann,1919
nm0389364,Ernst Hofmann,1880
nm0389374,Isabella Hofmann,1958
nm0389378,Karin Hofmann,0
nm0389384,Martin Hofmann,1978
nm0389424,Marco Hofschneider,1969
nm0389463,Maria Hofstätter,1964
nm0389478,Adrienne Hogan,0
nm0389493,Brenda Hogan,1928
nm0389524,Fiona Hogan,1968
nm0389527,Gabriel Hogan,0
nm0389580,Michael Hogan,1893
nm0389581,Michael Hogan,1949
nm0389611,Robert Hogan,1933
nm0389767,Jeffrey C. Hogue,0
nm0389882,Hoi Heung,1921
nm0389883,To-Hoi Kong,0
nm0389888,Hoi-Chuen Lee,1901
nm0389901,Ronald F. Hoiseck,0
nm0390020,Anna Holbrook,0
nm0390121,Joan Holcombe,0
nm0390192,Gloria Holden,1903
nm0390196,Harry Holden,1867
nm0390209,Jill Holden,0
nm0390229,Laurie Holden,1969
nm0390258,Rebecca Holden,0
nm0390274,Tommy Holden,0
nm0390279,William Holden,1862
nm0390362,John E. Holding,0
nm0390395,Evelyn Holt,1908
nm0390458,Ticky Holgado,1944
nm0390486,Daniel Holguín,1979
nm0390516,Hope Holiday,1930
nm0390568,István Holl,1938
nm0390616,Billy Holland,1896
nm0390683,Erik Holland,1933
nm0390686,Frank Holland,1876
nm0390703,Harold Holland,1885
nm0390903,Tom Hollander,1967
nm0390923,David Hollcomb,0
nm0390979,Anthony Holles,1901
nm0391033,Bonnie Holiday,1952
nm0391048,Doreen Holliday,1926
nm0391068,Michael Holliday,1928
nm0391094,Peter Holliger,1945
nm0391128,Alfred Hollingsworth,1869
nm0391240,Syd Hollister,1888
nm0391295,Carol Holloway,1892
nm0391308,Eric Holloway,1968
nm0391361,Stanley Holloway,1890
nm0391400,Ellen Holly,1931
nm0391485,Claus Holm,1918
nm0391487,Dary Holm,1897
nm0391507,Henriette Holm,0
nm0391561,Rut Holm,1900
nm0391576,Sverre Holm,1931
nm0391700,Sven Holmberg,1918
nm0391719,Elias Holmen Sørensen,0
nm0391725,Grethe Holmer,1924
