from_id,to_id,ordering,category
nm0543719,tt0143764,3,actress
nm0001245,tt0187522,2,actress
nm7533919,tt1393840,1,actress
nm0033040,tt7945646,1,actor
nm1221047,tt1924435,6,actor
nm1784217,tt9232252,1,actor
nm0949292,tt3221910,2,actress
nm1403003,tt0277765,6,actor
nm13326221,tt11257316,10,actor
nm0897152,tt0190598,8,actor
nm0525046,tt3888424,4,actor
nm3731524,tt1568807,7,actress
nm1104954,tt0481598,3,actress
nm0147785,tt0040931,9,actor
nm1413110,tt3422716,6,actor
nm4970047,tt2395433,2,actor
nm1207752,tt3995980,2,actor
nm9296714,tt6593242,9,actor
nm7315090,tt4671212,3,actor
nm1235290,tt8134636,3,actor
nm0554819,tt0140394,1,actor
nm0178114,tt0031987,1,actor
nm0182946,tt0990361,8,actress
nm9481215,tt15372966,2,actor
nm6068682,tt9363342,1,actor
nm9508125,tt7687138,9,actor
nm0244653,tt1159924,4,actress
nm13991429,tt21928832,1,actor
nm4393037,tt1869294,2,actress
nm0802374,tt0395701,10,actor
nm8061858,tt14118046,1,actress
nm0439850,tt0016192,7,actor
nm16073856,tt32206959,2,actress
nm3449416,tt0165403,6,actress
nm3793411,tt15534562,7,actor
nm1402373,tt1916729,7,actor
nm1702381,tt5331912,1,actor
nm1894124,tt2011381,5,actor
nm0422948,tt2329188,1,actor
nm0184578,tt0033987,8,actor
nm17991432,tt20356144,7,actress
nm1779469,tt8972442,3,actress
nm2535241,tt0954342,9,actor
nm0468501,tt0077845,4,actress
nm0500630,tt0458185,2,actor
nm2650287,tt1998394,2,actor
nm2770343,tt1098210,10,actor
nm0372961,tt8368394,7,actress
nm4504829,tt0109732,8,actor
nm0028713,tt0128640,2,actor
nm0684058,tt6366538,5,actor
nm0424559,tt9024562,9,actor
nm0127582,tt2620970,6,actress
nm0534584,tt0123905,3,actress
nm1241555,tt4602608,3,actor
nm13181614,tt16085692,1,actor
nm1767576,tt0400238,9,actor
nm0660658,tt0273496,7,actor
nm0195844,tt7986276,4,actor
nm0764936,tt0163333,10,actor
nm9470884,tt7858228,6,actor
nm18400752,tt41740331,2,actor
nm1364604,tt0363660,7,actor
nm0830882,tt0044965,10,actor
nm0950376,tt1828978,6,actress
nm8939366,tt9214554,10,actor
nm0448861,tt36270448,1,actress
nm16260737,tt27908026,7,actor
nm0874684,tt0284235,7,actor
nm5106246,tt36854678,8,actor
nm1375605,tt1091188,8,actor
nm0250070,tt38713908,3,actor
nm10612240,tt10168962,3,actor
nm0165246,tt0284664,9,actress
nm0424484,tt35638092,4,actress
nm0912001,tt0082177,3,actor
nm0513598,tt0268762,3,actor
nm0550552,tt0029894,9,actor
nm2893206,tt10864584,6,actress
nm0628726,tt0165998,9,actor
nm0528523,tt0113758,4,actor
nm9163128,tt34422488,6,actor
nm16473592,tt32605857,6,actor
nm5689636,tt2936218,5,actor
nm14896757,tt3661798,9,actor
nm1218855,tt0326663,6,actor
nm5678382,tt8216024,4,actress
nm3754117,tt0098325,11,actor
nm5396089,tt3776640,4,actress
nm1709071,tt28358430,1,actress
nm0000616,tt3894558,1,actor
nm0947276,tt0090936,9,actress
nm1038783,tt0409506,10,actor
nm0559589,tt2915274,2,actor
nm0186172,tt0038886,4,actor
nm0944290,tt0232876,3,actress
nm0373354,tt0084736,1,actress
nm11169688,tt0821484,9,actor
nm2577605,tt0972571,7,actor
nm0000308,tt0068675,3,actor
nm17644492,tt37447536,3,actress
nm0155546,tt0368770,2,actress
nm11592446,tt0369613,5,actor
nm2017048,tt14057604,7,actor
nm0132037,tt0353862,2,actress
nm0398513,tt1783369,2,actor
nm8351813,tt5954458,4,actor
nm0422672,tt0152715,8,actor
nm5840379,tt17491834,2,actress
nm6199762,tt3449788,8,actor
nm9673210,tt8094250,7,actor
nm0490147,tt0088412,7,actor
nm4683925,tt2063773,11,actor
nm0414038,tt0038565,6,actor
nm15003943,tt38590166,6,actor
nm0213374,tt0084756,3,actress
nm0411539,tt0106541,8,actor
nm0778053,tt0068999,8,actor
nm0929745,tt0350373,9,actress
nm0243620,tt0178721,10,actor
nm0700875,tt2191641,4,actor
nm9667467,tt30890011,9,actress
nm6444019,tt0020144,10,actor
nm6130678,tt29306913,9,actor
nm7946003,tt5492656,7,actor
nm0323690,tt0047122,10,actor
nm0602178,tt1693619,5,actor
nm0046661,tt0381168,9,actor
nm11738038,tt38448241,4,actress
nm1465124,tt0415821,4,actress
nm0194029,tt0109518,7,actor
nm7436779,tt4835782,4,actor
nm0671985,tt0271190,4,actor
nm1076706,tt0300499,3,actress
nm0954682,tt0180918,6,actor
nm1514971,tt28777157,10,actress
nm3396541,tt5925244,4,actor
nm0649302,tt0431195,2,actor
nm10906155,tt10793014,3,actress
nm0973106,tt0263017,10,actor
nm1343998,tt0276101,9,actor
nm2770326,tt0293103,2,actor
nm2412400,tt12751446,1,actress
nm2433460,tt1582584,1,actor
nm0655691,tt0764680,5,actor
nm0170166,tt0041913,7,actress
nm11858789,tt42876082,7,actor
nm0075244,tt0239444,10,actor
nm4900282,tt2141867,2,actor
nm0594970,tt0125032,7,actor
nm0382921,tt0188247,3,actress
nm0020293,tt0026605,10,actress
nm0322587,tt0189650,1,actress
nm3713413,tt1437858,6,actor
nm0581728,tt0316789,1,actor
nm0653157,tt0214965,9,actress
nm0107225,tt0331498,5,actor
nm0728812,tt0049640,3,actress
nm2374943,tt6588838,3,actress
nm1143264,tt0097067,11,actor
nm16073978,tt27488740,2,actress
nm11420003,tt11965610,6,actress
nm4174343,tt7875876,9,actor
nm9384165,tt7680260,3,actress
nm0096013,tt1339098,1,actor
nm0419653,tt0257989,4,actress
nm4940790,tt2290125,4,actress
nm0302277,tt0072241,11,actor
nm10626912,tt9125466,6,actor
nm4396012,tt2231259,1,actor
nm0555517,tt0169131,3,actress
nm0832065,tt0041882,8,actor
nm0802364,tt0374177,4,actress
nm5773433,tt3024438,10,actor
nm2544899,tt5940882,6,actress
nm7463841,tt12624504,5,actor
nm0325649,tt0032842,8,actor
nm8534994,tt6135232,10,actor
nm0892624,tt0390621,3,actor
nm0191947,tt0008498,3,actor
nm0265707,tt0177061,8,actress
nm8329667,tt5142532,4,actress
nm5196422,tt4426576,3,actor
nm0897227,tt0355789,4,actress
nm0050451,tt0061141,9,actor
nm0397922,tt0014587,8,actress
nm0138993,tt0042240,1,actor
nm0358824,tt0161987,1,actor
nm0180837,tt1735853,4,actress
nm0051502,tt0051743,2,actor
nm0418440,tt5024766,1,actress
nm3231553,tt1340674,4,actor
nm6543440,tt3776190,4,actor
nm14586525,tt26771785,8,actor
nm0111376,tt0200720,3,actress
nm0545338,tt0246956,3,actor
nm0846677,tt0098426,8,actor
nm2848624,tt0434015,1,actress
nm0584006,tt0211695,9,actress
nm8407235,tt0404448,5,actress
nm16992318,tt25504014,6,actor
nm0000608,tt3970280,3,actor
nm6299918,tt3110820,10,actor
nm5042870,tt0092505,8,actor
nm0896215,tt0182133,9,actor
nm2598196,tt14032696,2,actress
nm1139807,tt23038584,4,actress
nm2049965,tt0498480,5,actor
nm0053882,tt0174845,6,actor
nm0000843,tt0104438,9,actress
nm0708539,tt0379776,5,actor
nm3014085,tt28455791,4,actor
nm1953015,tt0238062,8,actor
nm7308376,tt8994490,1,actor
nm14557850,tt43662079,2,actor
nm12277026,tt32029129,6,actor
nm0882219,tt0354104,2,actress
nm0605417,tt0252207,4,actor
nm0291821,tt0044579,2,actor
nm13723184,tt31021536,7,actor
nm8540849,tt27350100,8,actor
nm0628499,tt0007324,5,actress
nm3752538,tt1579303,10,actor
nm0545461,tt0034093,5,actor
nm0326538,tt0150969,1,actress
nm10707949,tt6269060,3,actress
nm0158187,tt0143231,8,actor
nm2292615,tt2191665,7,actor
nm0645554,tt5473908,3,actor
nm0743682,tt0120316,7,actor
nm0153340,tt0097900,8,actor
nm0848396,tt0224093,1,actress
nm0484376,tt0066791,1,actor
nm0855486,tt0133072,4,actress
nm7462240,tt4865324,7,actress
nm0218191,tt0119704,1,actress
nm0820566,tt0071773,3,actor
nm4190557,tt2815156,7,actress
nm0731391,tt0139418,10,actress
nm3179752,tt1308936,3,actor
nm0496470,tt0004234,5,actor
nm5479043,tt13468948,6,actor
nm0169375,tt0167024,8,actress
nm0000599,tt0120550,2,actress
nm7580109,tt5825058,2,actor
nm3492619,tt26450886,6,actor
nm9029966,tt0241429,3,actress
nm3910563,tt14189134,5,actor
nm2307976,tt9094484,4,actor
nm6097979,tt3849868,2,actress
nm0381954,tt0096218,8,actor
nm0115161,tt0462033,2,actress
nm8905702,tt6749576,3,actor
nm3395450,tt29716062,3,actor
nm1011412,tt5048612,3,actor
nm5704450,tt2642524,9,actor
nm4824326,tt2399900,3,actor
nm4707549,tt0085634,6,actress
nm0185104,tt26898445,6,actor
nm0809062,tt0283351,3,actor
nm1316509,tt0350720,2,actor
nm6626840,tt8307876,1,actress
nm0239210,tt0051638,4,actor
nm14723886,tt27368699,5,actress
nm0080330,tt0349382,7,actress
nm0844466,tt0059213,10,actress
nm3063152,tt2338345,8,actor
nm0242382,tt0079449,2,actress
nm9797878,tt13555924,3,actor
nm9508220,tt7785348,3,actor
nm2123908,tt0194717,4,actress
nm2998321,tt1440136,2,actress
nm10534852,tt9908636,10,actor
nm3768976,tt2708382,4,actor
nm0945290,tt31895134,3,actor
nm0317727,tt0238982,2,actor
nm3910563,tt11091644,5,actor
nm1022566,tt12741056,3,actress
nm0098583,tt11542040,5,actor
nm0457410,tt5216790,2,actor
nm0035018,tt5543690,1,actor
nm11958094,tt15127678,8,actress
nm8523765,tt6206180,6,actor
nm1091847,tt0388122,11,actress
nm0451261,tt2714454,4,actor
nm0670785,tt0151990,9,actor
nm12710814,tt30842302,4,actor
nm13702924,tt0251751,5,actor
nm0536995,tt40223093,6,actress
nm0070115,tt23556408,6,actor
nm9603945,tt7961144,5,actress
nm2680876,tt4370940,3,actor
nm0032643,tt0444345,2,actress
nm0282688,tt0200187,2,actor
nm0715577,tt0043831,2,actor
nm0695367,tt0078133,3,actress
nm0535393,tt0114748,4,actor
nm0642718,tt0307919,7,actress
nm1179156,tt1253583,8,actress
nm0685839,tt0063387,2,actress
nm0262026,tt3063364,3,actor
nm0130429,tt0926056,3,actor
nm0338831,tt0113223,4,actress
nm13697912,tt29520803,5,actress
nm4309147,tt4844540,8,actor
nm7560620,tt5634556,3,actor
nm0084443,tt2846406,1,actress
nm16515258,tt33365623,7,actor
nm3846240,tt1620541,2,actress
nm0001329,tt0118607,5,actor
nm0234280,tt0081816,7,actress
nm1268950,tt0200292,1,actor
nm0141881,tt0078436,6,actor
nm10190125,tt7957182,2,actor
nm1251719,tt0026240,2,actor
nm0189603,tt12153378,2,actor
nm10118992,tt15089424,1,actress
nm0244151,tt31539698,2,actor
nm0738564,tt0233642,9,actress
nm0784047,tt0207341,4,actress
nm5343027,tt2451322,1,actor
nm3274638,tt1856757,7,actress
nm3221054,tt0237699,1,actor
nm2352692,tt0842626,1,actor
nm4842291,tt0231897,9,actor
nm0330176,tt0014770,3,actress
nm0032977,tt0218380,5,actress
nm0211402,tt0055617,6,actor
nm0054474,tt0106981,10,actress
nm6542472,tt3690708,4,actress
nm1926452,tt0460522,2,actress
nm14730478,tt33636020,10,actor
nm0557521,tt0051941,10,actress
nm2469558,tt39737293,1,actor
nm2909408,tt0920457,9,actor
nm12138634,tt13996386,5,actress
nm6180779,tt3550804,10,actor
nm0948473,tt0277929,3,actress
nm4245392,tt4079034,3,actress
nm5582552,tt33347460,7,actor
nm1754997,tt0332293,6,actress
nm10885051,tt10745896,5,actor
nm5101578,tt29379505,3,actor
nm17807456,tt39880975,10,actress
nm0806041,tt0051911,4,actor
nm0106785,tt0020984,5,actor
nm0595923,tt2791216,10,actor
nm2261738,tt1180316,5,actress
nm0373346,tt0031779,7,actor
nm1509063,tt0408622,2,actress
nm4211055,tt1710983,8,actress
nm1113667,tt1575716,3,actor
nm4447489,tt5773298,10,actor
nm0089133,tt0099541,8,actress
nm1327322,tt0833561,4,actor
nm0737513,tt0364647,7,actress
nm14492864,tt2152330,6,actor
nm1746827,tt1704578,3,actress
nm0538217,tt0067884,5,actor
nm3236344,tt8010214,1,actress
nm2660150,tt16344162,6,actor
nm5245280,tt3527966,8,actor
nm14906923,tt27908542,3,actor
nm4535489,tt23144234,8,actress
nm5817947,tt6519376,10,actor
nm2401222,tt0870963,2,actress
nm11859642,tt38081605,7,actress
nm13259412,tt16756254,5,actor
nm0668023,tt0026570,5,actor
nm0169806,tt1560139,3,actor
nm0863163,tt0121851,5,actress
nm5432645,tt2587780,7,actor
nm0587725,tt0020492,4,actress
nm0443542,tt4402742,7,actor
nm0046274,tt0044111,2,actor
nm2749076,tt9517290,3,actress
nm0216195,tt0068727,10,actress
nm16018272,tt41810573,10,actor
nm2628970,tt7549388,5,actor
nm16224490,tt37892914,6,actor
nm0172853,tt1663638,1,actress
nm0784884,tt1887935,3,actor
nm1328152,tt1708487,2,actress
nm4118333,tt11964934,3,actress
nm0167395,tt0035487,2,actor
nm0717068,tt1492870,4,actor
nm11227696,tt11502772,4,actress
nm0104720,tt0048703,2,actress
nm0843924,tt0149318,1,actress
nm1674472,tt1587190,5,actor
nm0476638,tt0139676,9,actor
nm7273761,tt4969412,1,actor
nm1750812,tt0429687,6,actor
nm1559072,tt0353211,1,actor
nm0126560,tt0900944,3,actress
nm0476433,tt22169672,8,actress
nm15580506,tt24973372,7,actor
nm0156492,tt0113353,1,actor
nm0184426,tt0017427,6,actor
nm0645354,tt0066331,8,actor
nm0734201,tt0281670,8,actor
nm0527903,tt0018942,10,actor
nm8579455,tt11428438,8,actor
nm17174378,tt36392549,5,actor
nm0756934,tt0290395,8,actress
nm2155578,tt0498260,2,actor
nm2555299,tt4016718,6,actor
nm13497158,tt39372218,3,actress
nm16926161,tt35461706,1,actor
nm4567520,tt1948222,9,actor
nm0643451,tt0135904,9,actor
nm5675254,tt14449180,4,actor
nm1164771,tt0433965,5,actor
nm8464384,tt22497768,5,actor
nm12231461,tt27806104,2,actor
nm1881969,tt3514824,6,actress
nm6885341,tt3547164,3,actor
nm0049449,tt1104059,2,actress
nm0156506,tt2187670,3,actor
nm0785762,tt0043645,4,actress
nm0245344,tt0059063,5,actor
nm0927236,tt0023600,2,actress
nm0632536,tt0423560,6,actor
nm10013404,tt8807476,1,actor
nm0746667,tt0090664,6,actor
nm1577655,tt0196059,10,actor
nm0754955,tt35236273,4,actor
nm9190878,tt32386443,6,actor
nm11744318,tt15857094,2,actor
nm0785639,tt0202036,8,actress
nm0015023,tt0194500,4,actor
nm10733069,tt32216170,3,actor
nm1234717,tt13479244,3,actor
nm0261886,tt0392575,1,actor
nm3912271,tt14262766,5,actor
nm5347775,tt32937219,1,actress
nm8587205,tt6254234,1,actor
nm3885037,tt21268172,6,actor
nm0663366,tt2357664,1,actor
nm8119610,tt6685926,3,actress
nm0339778,tt0466845,4,actor
nm15595325,tt30429387,4,actor
nm14066968,tt31410023,4,actress
nm13518965,tt22001564,4,actress
nm14868448,tt10368970,7,actress
nm0902721,tt0160830,3,actress
nm3076593,tt12960290,1,actor
nm1660530,tt0112590,6,actor
nm0134856,tt0041812,7,actor
nm8507833,tt31472632,8,actor
nm16133653,tt32357406,2,actress
nm0826210,tt0020345,4,actor
nm13161183,tt16175718,1,actor
nm0451574,tt5339894,6,actress
nm0472431,tt0079692,9,actor
nm0737066,tt1778198,7,actor
nm14038946,tt22046188,2,actress
nm0246703,tt0466819,3,actor
nm11738667,tt13243072,1,actor
nm6084371,tt13586204,3,actress
nm0289960,tt0055259,1,actor
nm13318759,tt1718809,8,actor
nm2620961,tt0881956,4,actor
nm0958144,tt0057285,7,actor
nm1464408,tt28704184,5,actress
nm0797180,tt0054171,10,actress
nm6472837,tt3709802,7,actor
nm6646140,tt3659528,10,actor
nm0882485,tt0949422,3,actress
nm0890507,tt5788218,4,actor
nm5112289,tt2261964,5,actor
nm0511472,tt0032260,7,actress
nm0656745,tt0033916,2,actor
nm16668320,tt34352748,2,actor
nm14016978,tt21992624,2,actor
nm13385602,tt12421680,8,actor
nm0152054,tt13346256,2,actor
nm0282973,tt3066900,8,actor
nm0820286,tt1492786,3,actress
nm0220017,tt0236489,1,actress
nm9218133,tt15929306,9,actor
nm0243806,tt0415877,5,actor
nm0949835,tt0021657,1,actress
nm0996330,tt14223316,3,actor
nm16256551,tt4027780,2,actor
nm0945414,tt24577732,3,actress
nm1295127,tt3653124,1,actor
nm0195045,tt0046097,9,actor
nm1045921,tt0827717,8,actor
nm1092280,tt0200084,4,actor
nm6970350,tt8821044,3,actor
nm1963223,tt11448564,5,actor
nm0955389,tt6584554,5,actress
nm7100086,tt18316986,1,actor
nm6450262,tt3852486,3,actor
nm8049720,tt6973910,7,actor
nm14153282,tt22854138,6,actor
nm1282887,tt0193663,9,actor
nm0707399,tt0271468,1,actor
nm8256189,tt6857112,12,actor
nm0001651,tt0024275,1,actor
nm1731857,tt31381457,4,actor
nm1310028,tt1383702,2,actor
nm0511276,tt1345483,8,actress
nm0129464,tt1979320,6,actor
nm0001971,tt8322502,2,actor
nm0789843,tt0085440,7,actress
nm1100015,tt0383607,10,actor
nm0376963,tt4537170,5,actor
nm0357894,tt0190495,1,actor
nm0951508,tt0192870,5,actor
nm18126006,tt39371428,2,actor
nm1066624,tt0298350,2,actress
nm1884482,tt8697454,7,actor
nm2004393,tt0092246,9,actor
nm0411631,tt2645472,3,actor
nm0581611,tt0169357,3,actor
nm12952882,tt15484024,6,actress
nm0265323,tt0152372,8,actor
nm0541613,tt1237798,6,actress
nm16535800,tt33400825,6,actress
nm0316995,tt0014745,1,actor
nm0790659,tt0257966,2,actress
nm4697006,tt20855712,9,actor
nm4438173,tt40590770,2,actress
nm1231926,tt1705881,3,actor
nm2866793,tt1408269,10,actress
nm0295859,tt38681844,4,actor
nm4125416,tt36594684,7,actress
nm0087003,tt0232296,3,actress
nm4997979,tt13387734,10,actor
nm2717216,tt0336618,9,actor
nm14556208,tt37535960,1,actress
nm0570451,tt0031235,5,actor
nm1229500,tt0366332,3,actor
nm0894468,tt0194139,4,actor
nm1600760,tt0235210,9,actress
nm0000062,tt0063634,1,actor
nm10110480,tt33566975,8,actor
nm8852670,tt6655960,4,actor
nm0836681,tt0126735,3,actor
nm0245510,tt0044708,1,actor
nm0882255,tt0224109,2,actor
nm0890874,tt0314967,8,actor
nm0438510,tt0214273,1,actor
nm0040586,tt1963768,2,actress
nm12504034,tt33697668,9,actress
nm0635361,tt0126212,2,actress
nm6060991,tt4268054,3,actress
nm6272210,tt2093280,3,actor
nm1319551,tt0419448,3,actress
nm0459778,tt0059216,4,actor
nm1671018,tt0420230,7,actress
nm0023339,tt0074142,8,actor
nm8084122,tt5012860,5,actress
nm6090699,tt3335664,2,actress
nm1075539,tt0198388,6,actress
nm5055028,tt37038661,2,actress
nm0601428,tt0049263,9,actress
nm3355402,tt1389456,8,actress
nm2536215,tt39388107,8,actor
nm1070767,tt0244168,6,actor
nm18458691,tt42208096,4,actress
nm1758570,tt10466384,6,actor
nm3083352,tt7358124,7,actress
nm0644581,tt12224364,10,actress
nm0001059,tt0085589,3,actor
nm0756362,tt0116596,6,actress
nm0518422,tt0081318,5,actor
nm1800111,tt2556296,2,actress
nm0215726,tt0032478,9,actor
nm0051502,tt0314146,7,actor
nm0223616,tt0201882,1,actress
nm0628747,tt0113651,5,actor
nm6292595,tt22530256,9,actor
nm14350369,tt32828843,4,actor
nm2463412,tt1399199,7,actor
nm13376543,tt18070772,4,actress
nm2934268,tt10773028,11,actor
nm1364369,tt2137144,10,actress
nm5429980,tt3699958,4,actor
nm0000702,tt0102388,4,actress
nm4438246,tt24659406,7,actress
nm0107529,tt0943234,1,actress
nm0207873,tt0191209,8,actress
nm0473314,tt0193889,3,actor
nm3935586,tt1660522,2,actress
nm8742614,tt26697845,9,actor
nm0270592,tt0838233,3,actress
nm0241560,tt0236981,8,actor
nm14183771,tt35449497,2,actress
nm0144857,tt0202465,3,actor
nm1908614,tt11703580,8,actress
nm13832435,tt35886356,4,actor
nm0643048,tt0012538,2,actor
nm0296859,tt0027271,8,actor
nm1395859,tt7069030,5,actress
nm4576216,tt0421761,10,actress
nm0844561,tt31259493,4,actor
nm1683155,tt1548572,1,actress
nm3120309,tt1286144,4,actor
nm3121259,tt7454138,6,actor
nm1372094,tt7236640,10,actor
nm1742306,tt11028670,4,actor
nm11407816,tt11933770,5,actress
nm0107780,tt7737656,8,actor
nm13460347,tt18480278,2,actor
nm0033853,tt0183427,10,actor
nm14558253,tt26699661,2,actor
nm0093665,tt0157413,4,actor
nm0753526,tt14714980,3,actor
nm1191244,tt5640130,8,actor
nm0040718,tt0024363,8,actor
nm0958046,tt0090624,10,actor
nm0000580,tt3064356,1,actor
nm0636362,tt0282646,3,actress
nm9372037,tt7554994,1,actor
nm15942045,tt11092178,1,actress
nm0409348,tt1322330,8,actress
nm0509937,tt0117740,1,actress
nm0801786,tt0048620,4,actor
nm3256218,tt1345524,4,actor
nm0256937,tt0304779,7,actor
nm8792657,tt6549262,10,actor
nm0600490,tt0108560,5,actor
nm7865074,tt5357360,8,actor
nm0451691,tt13884326,5,actor
nm0492352,tt6449892,3,actress
nm0574615,tt8890786,1,actor
nm13600234,tt19812358,8,actor
nm0548355,tt0149733,5,actress
nm0435229,tt0338430,4,actor
nm15274620,tt27746301,1,actress
nm0703600,tt0023848,7,actor
nm0196613,tt0136348,5,actor
nm13479794,tt14725096,3,actress
nm0117339,tt6193424,2,actor
nm2563396,tt11204980,1,actor
nm0167941,tt0216196,9,actress
nm0035067,tt0460043,2,actor
nm7855374,tt6615648,9,actor
nm5083230,tt5602828,3,actor
nm5938516,tt3723784,9,actress
nm1194976,tt0157025,10,actor
nm2324616,tt9161260,5,actor
nm10368527,tt0108114,5,actor
nm0149816,tt9680180,3,actor
nm3098802,tt1553086,8,actor
nm0882118,tt29263095,6,actor
nm9076497,tt7024472,2,actor
nm9227567,tt35653031,1,actress
nm3228253,tt0128332,7,actress
nm0493503,tt0052900,9,actor
nm0673115,tt0189550,3,actor
nm3076184,tt1699745,5,actor
nm0476130,tt0017118,7,actress
nm10076642,tt21849534,4,actor
nm0005211,tt0287149,5,actress
nm2871408,tt1227841,6,actress
nm2669834,tt1931456,1,actor
nm0322407,tt0126344,1,actor
nm0786095,tt0390317,5,actor
nm0312575,tt0078224,1,actor
nm0474905,tt29702681,4,actor
nm0803705,tt0031671,1,actor
nm4775739,tt2112177,4,actor
nm0271466,tt0057532,5,actor
nm14406272,tt25337882,4,actress
nm0925794,tt0056942,4,actress
nm5097655,tt2904444,16,actor
nm5939701,tt26424600,9,actor
